team,season,week,total_snaps,yards_gained,touchdown,extra_point_attempt,field_goal_attempt,total_points
TEN,2021,17,59,318,4,4,2,34
TEN,2021,18,63,413,4,4,0,28
TEN,2022,1,59,359,2,2,2,20
TEN,2022,2,53,203,2,1,0,13
TEN,2022,3,53,375,3,3,1,24
TEN,2022,4,49,267,3,3,1,24
TEN,2022,5,62,286,3,3,0,21
TEN,2022,7,55,272,0,1,4,13
TEN,2022,8,57,370,2,2,1,17
TEN,2022,9,47,253,2,2,1,17
TEN,2022,10,60,318,2,2,1,17
TEN,2022,11,61,428,4,3,0,27
TEN,2022,12,56,354,1,1,3,16
TEN,2022,13,53,244,1,1,1,10
TEN,2022,14,63,391,3,2,0,20
TEN,2022,15,56,313,2,2,0,14
TEN,2022,16,58,283,2,2,0,14
TEN,2022,17,65,329,1,1,2,13
TEN,2022,18,72,326,2,1,3,22
TEN,2023,1,59,302,0,0,5,15
TEN,2023,2,63,387,3,3,2,27
TEN,2023,3,45,130,0,0,1,3
TEN,2023,4,61,416,3,3,2,27
TEN,2023,5,56,354,1,1,3,16
TEN,2023,6,46,279,1,1,3,16
TEN,2023,8,64,390,4,4,0,28
TEN,2023,9,67,367,1,1,3,16
TEN,2023,10,59,241,0,0,2,6
TEN,2023,11,36,252,2,2,0,14
TEN,2023,12,49,268,2,2,1,17
TEN,2023,13,80,402,4,2,2,32
TEN,2023,14,68,411,4,2,2,32
TEN,2023,15,63,265,1,1,1,10
TEN,2023,16,63,326,2,2,1,17
TEN,2023,17,53,237,1,0,1,9
TEN,2023,18,52,346,4,4,0,28
WAS,2012,1,70,474,5,4,4,46
WAS,2012,2,59,382,3,4,0,22
WAS,2012,3,73,423,3,4,1,25
WAS,2012,4,66,476,3,3,1,24
WAS,2012,5,48,331,1,2,1,11
WAS,2012,6,53,367,4,5,1,32
WAS,2012,7,69,506,2,2,3,23
WAS,2012,8,55,266,1,0,2,12
WAS,2012,9,75,366,1,1,2,13
WAS,2012,11,50,370,4,4,1,31
WAS,2012,12,61,454,5,5,1,38
WAS,2012,13,51,371,2,2,1,17
WAS,2012,14,67,447,3,2,3,29
WAS,2012,15,73,452,5,5,1,38
WAS,2012,16,52,327,3,3,2,27
WAS,2012,17,61,374,4,4,0,28
WAS,2013,1,71,403,3,3,0,21
WAS,2013,2,58,429,3,2,0,20
WAS,2013,3,74,446,1,2,2,14
WAS,2013,4,64,349,3,3,1,24
WAS,2013,6,75,462,2,1,3,22
WAS,2013,7,73,507,6,6,1,45
WAS,2013,8,70,292,3,3,0,21
WAS,2013,9,71,501,5,3,1,36
WAS,2013,10,76,472,3,3,2,27
WAS,2013,11,78,456,2,0,0,12
WAS,2013,12,58,232,0,0,2,6
WAS,2013,13,68,346,2,2,1,17
WAS,2013,14,64,288,2,1,1,16
WAS,2013,15,67,484,3,2,2,26
WAS,2013,16,64,297,2,2,3,23
WAS,2013,17,75,260,0,0,2,6
WAS,2014,1,63,398,2,0,0,12
WAS,2014,2,80,480,5,5,2,41
WAS,2014,3,75,512,4,4,2,34
WAS,2014,4,52,343,2,2,0,14
WAS,2014,5,54,315,2,2,1,17
WAS,2014,6,57,426,3,2,2,26
WAS,2014,7,56,368,1,1,4,19
WAS,2014,8,63,423,2,2,2,20
WAS,2014,9,62,374,3,2,2,26
WAS,2014,11,69,362,2,1,0,13
WAS,2014,12,52,242,1,1,2,13
WAS,2014,13,74,476,4,3,2,33
WAS,2014,14,55,259,1,0,0,6
WAS,2014,15,68,419,1,1,2,13
WAS,2014,16,53,321,3,3,2,27
WAS,2014,17,68,440,3,2,1,23
WAS,2015,1,68,358,2,1,1,16
WAS,2015,2,66,385,3,3,1,24
WAS,2015,3,71,404,2,1,2,19
WAS,2015,4,79,417,2,2,3,23
WAS,2015,5,58,270,3,1,2,25
WAS,2015,6,62,230,1,2,2,14
WAS,2015,7,59,368,5,4,1,37
WAS,2015,9,56,254,1,1,1,10
WAS,2015,10,59,533,4,5,4,41
WAS,2015,11,47,221,2,2,0,14
WAS,2015,12,64,407,2,2,2,20
WAS,2015,13,60,292,1,1,3,16
WAS,2015,14,66,400,3,3,1,24
WAS,2015,15,54,444,5,5,0,35
WAS,2015,16,71,436,4,3,1,30
WAS,2015,17,60,453,4,4,2,34
WAS,2016,1,55,384,1,1,3,16
WAS,2016,2,64,446,2,2,3,23
WAS,2016,3,65,419,2,2,5,29
WAS,2016,4,56,328,4,4,1,31
WAS,2016,5,60,321,1,1,1,10
WAS,2016,6,66,494,4,3,2,33
WAS,2016,7,70,431,2,2,1,17
WAS,2016,8,87,559,3,3,2,27
WAS,2016,10,61,391,2,2,4,26
WAS,2016,11,62,528,6,3,1,42
WAS,2016,12,73,505,3,2,2,26
WAS,2016,13,56,359,2,2,3,23
WAS,2016,14,45,343,5,3,0,33
WAS,2016,15,60,345,1,0,3,15
WAS,2016,16,63,479,5,5,2,41
WAS,2016,17,54,325,2,1,1,16
WAS,2017,1,61,304,2,2,1,17
WAS,2017,2,68,408,3,3,2,27
WAS,2017,3,65,481,3,3,2,27
WAS,2017,4,49,332,3,2,2,26
WAS,2017,6,70,425,3,2,2,26
WAS,2017,7,61,379,3,3,1,24
WAS,2017,8,58,312,3,1,2,25
WAS,2017,9,60,298,2,2,1,17
WAS,2017,10,72,409,3,3,3,30
WAS,2017,11,67,478,4,4,1,31
WAS,2017,12,66,367,3,2,2,26
WAS,2017,13,60,307,3,2,0,20
WAS,2017,14,50,216,1,1,0,7
WAS,2017,15,46,228,2,2,2,20
WAS,2017,16,64,388,3,3,2,27
WAS,2017,17,56,219,1,1,1,10
WAS,2018,1,74,438,3,3,1,24
WAS,2018,2,69,357,0,0,3,9
WAS,2018,3,53,388,4,4,1,31
WAS,2018,5,61,314,2,1,2,19
WAS,2018,6,66,296,2,2,3,23
WAS,2018,7,58,308,1,2,2,14
WAS,2018,8,64,361,2,2,2,20
WAS,2018,9,64,385,2,2,0,14
WAS,2018,10,55,294,1,1,3,16
WAS,2018,11,71,313,4,3,0,27
WAS,2018,12,60,349,3,2,1,23
WAS,2018,13,42,254,1,1,2,13
WAS,2018,14,59,317,3,0,0,18
WAS,2018,15,60,262,2,1,3,22
WAS,2018,16,59,314,2,1,3,22
WAS,2019,1,57,408,3,3,2,27
WAS,2019,2,54,269,3,3,0,21
WAS,2019,3,69,401,3,0,1,21
WAS,2019,4,48,199,1,0,1,9
WAS,2019,5,53,267,1,1,0,7
WAS,2019,6,57,312,2,2,1,17
WAS,2019,8,41,248,0,0,3,9
WAS,2019,9,49,271,0,0,3,9
WAS,2019,11,63,268,2,0,1,15
WAS,2019,12,55,244,1,1,4,19
WAS,2019,13,60,396,3,2,3,29
WAS,2019,14,59,291,2,0,1,15
WAS,2019,15,51,362,4,3,2,33
WAS,2019,16,67,382,5,5,0,35
WAS,2019,17,59,294,1,1,3,16
WAS,2020,1,67,264,3,3,2,27
WAS,2020,2,62,340,2,0,1,15
WAS,2020,3,62,327,3,2,0,20
WAS,2020,4,70,383,2,2,1,17
WAS,2020,5,52,149,1,1,1,10
WAS,2020,6,70,366,3,1,2,25
WAS,2020,7,65,404,3,2,1,23
WAS,2020,9,50,424,2,2,2,20
WAS,2020,10,82,480,3,3,2,27
WAS,2020,11,58,333,2,2,2,20
WAS,2020,12,64,361,4,5,2,35
WAS,2020,13,70,341,2,2,3,23
WAS,2020,14,58,218,0,2,3,11
WAS,2020,15,80,379,2,0,1,15
WAS,2020,16,69,399,1,1,2,13
WAS,2020,17,62,265,2,2,2,20
WAS,2021,1,49,261,1,1,3,16
WAS,2021,2,68,423,3,3,3,30
WAS,2021,3,50,290,3,3,0,21
WAS,2021,4,63,413,5,1,1,34
WAS,2021,5,77,379,2,1,3,22
WAS,2021,6,58,276,1,1,2,13
WAS,2021,7,68,464,1,1,1,10
WAS,2021,8,68,382,1,1,1,10
WAS,2021,10,72,350,3,2,3,29
WAS,2021,11,63,398,3,3,2,27
WAS,2021,12,78,377,2,0,1,15
WAS,2021,13,60,309,2,2,1,17
WAS,2021,14,63,276,3,0,0,18
WAS,2021,15,54,257,2,2,1,17
WAS,2021,16,56,274,4,2,0,26
WAS,2021,17,60,341,1,1,3,16
WAS,2021,18,59,346,1,1,3,16
WAS,2022,1,69,400,4,2,0,26
WAS,2022,2,74,425,4,1,0,25
WAS,2022,3,75,298,1,0,0,6
WAS,2022,4,71,312,1,1,1,10
WAS,2022,5,57,403,2,2,1,17
WAS,2022,6,54,227,1,0,2,12
WAS,2022,7,72,367,3,2,3,29
WAS,2022,8,61,375,2,2,1,17
WAS,2022,9,60,287,2,2,1,17
WAS,2022,10,77,367,2,2,4,26
WAS,2022,11,67,344,1,2,3,17
WAS,2022,12,59,315,2,1,2,19
WAS,2022,13,81,441,2,2,2,20
WAS,2022,15,58,408,2,0,2,18
WAS,2022,16,70,368,3,2,0,20
WAS,2022,17,68,279,1,1,1,10
WAS,2022,18,62,321,2,2,2,20
WAS,2023,1,65,294,3,2,2,26
WAS,2023,2,67,421,4,3,2,33
WAS,2023,3,51,275,1,0,1,9
WAS,2023,4,74,397,4,4,1,31
WAS,2023,5,68,417,2,0,2,18
WAS,2023,6,48,225,3,3,1,24
WAS,2023,7,67,325,1,1,0,7
WAS,2023,8,69,481,4,4,1,31
WAS,2023,9,76,450,2,2,2,20
WAS,2023,10,61,380,3,2,2,26
WAS,2023,11,77,430,3,1,2,25
WAS,2023,12,75,408,2,1,1,16
WAS,2023,13,55,265,3,1,0,19
WAS,2023,15,58,305,3,2,0,20
WAS,2023,16,58,258,4,4,0,28
WAS,2023,17,43,231,1,1,1,10
WAS,2023,18,48,208,1,1,1,10
